col_0,col_1,col_22,label
0.193548,0.100636,0.999928,0.0
0.182796,0.091102,0.999928,0.0
0.182796,0.116525,0.999928,0.0
0.172043,0.15678,0.999928,0.0
0.193548,0.181144,0.999928,0.0
0.193548,0.208686,0.999928,0.0
0.193548,0.194915,0.999928,0.0
0.182796,0.165254,0.999928,0.0
0.193548,0.166314,0.999928,0.0
0.193548,0.17161,0.999928,0.0
0.182796,0.20339,0.999928,0.0
0.182796,0.273305,0.999928,0.0
0.182796,0.172669,0.999928,0.0
0.182796,0.207627,0.999928,0.0
0.182796,0.143008,0.999928,0.0
0.182796,0.185381,0.999928,0.0
0.172043,0.152542,0.999928,0.0
0.182796,0.149364,0.999928,0.0
0.172043,0.090042,0.999928,0.0
0.172043,0.253178,0.999928,0.0
0.182796,0.150424,0.999928,0.0
0.172043,0.129237,0.999928,0.0
0.172043,0.224576,0.999928,0.0
0.172043,0.166314,0.999928,0.0
0.172043,0.158898,0.999928,0.0
0.172043,0.098517,0.999928,0.0
0.16129,0.141949,0.999928,0.0
0.16129,0.099576,0.999928,0.0
0.172043,0.119703,0.999928,0.0
0.172043,0.096398,0.999928,0.0
0.16129,0.084746,0.999928,0.0
0.16129,0.086864,0.999928,0.0
0.16129,0.120763,0.975885,0.0
0.172043,0.102754,0.986292,0.0
0.172043,0.278602,0.991531,0.0
0.16129,0.159958,0.983995,0.0
0.172043,0.099576,0.952774,0.0
0.16129,0.148305,0.958659,0.0
0.16129,0.231992,0.968133,0.0
0.16129,0.128178,0.944879,0.0
0.150538,0.157839,0.949329,0.0
0.16129,0.172669,0.960023,0.0
0.16129,0.185381,0.960669,0.0
0.16129,0.125,0.935836,0.0
0.172043,0.174788,0.953851,0.0
0.172043,0.246822,0.950477,0.0
0.16129,0.090042,0.917319,0.0
0.16129,0.105932,0.900811,0.0
0.16129,0.207627,0.90361,0.0
0.150538,0.17161,0.890835,0.0
0.150538,0.177966,0.906194,0.0
0.139785,0.084746,0.893849,0.0
0.150538,0.108051,0.87483,0.0
0.139785,0.25,0.879064,0.0
0.129032,0.120763,0.872461,0.0
0.129032,0.150424,0.877916,0.0
0.139785,0.118644,0.849279,0.0
0.129032,0.07839,0.863705,0.0
0.139785,0.049788,0.845259,0.0
0.139785,0.097458,0.854518,0.0
0.129032,0.098517,0.833345,0.0
0.129032,0.055085,0.856743,0.0
0.129032,0.065678,0.841886,0.0
0.129032,0.070975,0.999928,0.0
0.129032,0.108051,0.999928,0.0
0.129032,0.070975,0.999928,0.0
0.129032,0.077331,0.999928,0.0
0.129032,0.057203,0.999928,0.0
0.129032,0.059322,0.999928,0.0
0.11828,0.066737,0.999928,0.0
0.129032,0.086864,0.999928,0.0
0.11828,0.170551,0.999928,0.0
0.11828,0.103814,0.999928,0.0
0.11828,0.101695,0.999928,0.0
0.129032,0.066737,0.999928,0.0
0.11828,0.077331,0.999928,0.0
0.11828,0.082627,0.999928,0.0
0.11828,0.069915,0.999928,0.0
0.11828,0.123941,0.999928,0.0
0.11828,0.164195,0.999928,0.0
0.107527,0.09322,0.999928,0.0
0.11828,0.07839,0.999928,0.0
0.107527,0.085805,0.999928,0.0
0.11828,0.154661,0.999928,0.0
0.107527,0.153602,0.999928,0.0
0.11828,0.123941,0.999928,0.0
0.107527,0.144068,0.999928,0.0
0.107527,0.082627,0.999928,0.0
0.107527,0.172669,0.987009,0.0
0.107527,0.088983,0.999928,0.0
0.11828,0.163136,0.992033,0.0
0.107527,0.193856,0.999928,0.0
0.107527,0.180085,0.994043,0.0
0.107527,0.137712,0.999928,0.0
0.107527,0.088983,0.978325,0.0
0.107527,0.092161,0.999928,0.0
0.107527,0.143008,0.954568,0.0
0.096774,0.072034,0.999928,0.0
0.107527,0.065678,0.999928,0.0
0.096774,0.162076,0.99433,0.0
0.107527,0.181144,0.895643,0.0
0.096774,0.082627,0.906553,0.0
0.107527,0.058263,0.979401,0.0
0.096774,0.095339,0.873897,0.0
0.096774,0.100636,0.96598,0.0
0.096774,0.104873,0.850068,0.0
0.096774,0.137712,0.960597,0.0
0.096774,0.159958,0.871528,0.0
0.096774,0.188559,0.940573,0.0
0.096774,0.07839,0.846336,0.0
0.086022,0.135593,0.927654,0.0
0.086022,0.090042,0.906553,0.0
0.075269,0.048729,0.859686,0.0
0.086022,0.039195,0.883658,0.0
0.075269,0.048729,0.862485,0.0
0.086022,0.085805,0.889184,0.0
0.086022,0.118644,0.875978,0.0
0.086022,0.101695,0.851862,0.0
0.086022,0.139831,0.885165,0.0
0.086022,0.097458,0.870882,0.0
0.075269,0.060381,0.875045,0.0
0.075269,0.069915,0.862915,0.0
0.075269,0.080508,0.851001,0.0
0.075269,0.136653,0.85136,0.0
0.075269,0.102754,0.851647,0.0
0.075269,0.150424,0.857317,0.0
0.075269,0.069915,0.830833,0.0
0.075269,0.063559,0.851862,0.0
0.075269,0.074153,0.816981,0.0
0.075269,0.040254,0.861121,0.0
0.086022,0.032839,0.828537,0.0
0.075269,0.034958,0.857317,0.0
0.075269,0.063559,0.8238,0.0
0.075269,0.090042,0.83234,0.0
0.075269,0.059322,0.852006,0.0
0.064516,0.051907,0.829398,0.0
0.075269,0.07839,0.838728,0.0
0.075269,0.09428,0.999928,0.0
0.086022,0.049788,0.999928,0.0
0.075269,0.055085,0.999928,0.0
0.086022,0.119703,0.999928,1.0
0.11828,0.080508,0.999928,1.0
0.387097,0.0625,0.953635,1.0
0.505376,0.191737,0.999928,1.0
0.516129,0.095339,0.98945,1.0
0.516129,0.117585,0.999928,1.0
0.505376,0.091102,0.979114,1.0
0.516129,0.237288,0.948611,1.0
0.516129,0.170551,0.942223,1.0
0.516129,0.119703,0.985143,1.0
0.505376,0.09428,0.913299,1.0
0.505376,0.118644,0.925572,1.0
0.505376,0.164195,0.887892,1.0
0.505376,0.15572,0.927654,1.0
0.505376,0.166314,0.93842,1.0
0.505376,0.136653,0.90361,1.0
0.505376,0.067797,0.883299,1.0
0.505376,0.070975,0.812029,1.0
0.505376,0.091102,0.865284,1.0
0.505376,0.065678,0.886815,1.0
0.505376,0.083686,0.895715,1.0
0.505376,0.068856,0.825235,1.0
0.505376,0.132415,0.811742,1.0
0.505376,0.131356,0.873609,1.0
0.505376,0.116525,0.984354,1.0
0.505376,0.096398,0.888036,1.0
0.505376,0.069915,0.771765,1.0
0.505376,0.149364,0.821001,1.0
0.505376,0.125,0.831479,1.0
0.505376,0.106992,0.793799,1.0
0.505376,0.150424,0.78856,1.0
0.505376,0.063559,0.786837,1.0
0.494624,0.040254,0.713701,1.0
0.505376,0.050847,0.730568,1.0
0.494624,0.079449,0.744276,1.0
0.494624,0.103814,0.715998,1.0
0.494624,0.135593,0.747578,1.0
0.494624,0.087924,0.652408,1.0
0.494624,0.106992,0.668054,1.0
0.494624,0.068856,0.652193,1.0
0.494624,0.084746,0.6626,1.0
0.494624,0.090042,0.599799,1.0
0.494624,0.09428,0.634967,1.0
0.494624,0.152542,0.585373,1.0
0.494624,0.126059,0.540372,1.0
0.494624,0.120763,0.546903,1.0
0.494624,0.085805,0.527596,1.0
0.494624,0.086864,0.55975,1.0
0.494624,0.07839,0.52896,1.0
0.494624,0.080508,0.504199,1.0
0.494624,0.086864,0.544965,1.0
0.494624,0.081568,0.474485,1.0
0.494624,0.075212,0.512452,1.0
0.494624,0.080508,0.518122,1.0
0.494624,0.048729,0.514749,1.0
0.494624,0.072034,0.508936,1.0
0.483871,0.09428,0.465083,1.0
0.494624,0.056144,0.495227,1.0
0.494624,0.085805,0.46982,1.0
0.483871,0.048729,0.493935,1.0
0.483871,0.041314,0.453097,1.0
0.494624,0.041314,0.484318,1.0
0.494624,0.129237,0.488839,1.0
0.494624,0.047669,0.461638,1.0
0.483871,0.051907,0.381181,1.0
0.483871,0.03178,0.417426,1.0
0.483871,0.047669,0.429484,1.0
0.483871,0.04661,0.421948,1.0
0.483871,0.067797,0.379674,1.0
0.483871,0.065678,0.519773,1.0
0.483871,0.032839,0.483241,1.0
0.483871,0.022246,0.477643,1.0
0.483871,0.029661,0.483026,1.0
0.483871,0.024364,0.472547,1.0
0.483871,0.0625,0.463576,1.0
0.483871,0.041314,0.5014,1.0
0.483871,0.075212,0.482021,1.0
0.483871,0.079449,0.497237,1.0
0.483871,0.065678,0.483241,1.0
0.483871,0.058263,0.375153,1.0
0.483871,0.051907,0.430848,1.0
0.483871,0.050847,0.472045,1.0
0.483871,0.075212,0.53542,1.0
0.483871,0.138771,0.422235,1.0
0.483871,0.069915,0.440034,1.0
0.483871,0.076271,0.436302,1.0
0.483871,0.059322,0.425895,1.0
0.483871,0.040254,0.325917,1.0
0.483871,0.045551,0.406517,1.0
0.483871,0.016949,0.401134,1.0
0.483871,0.020127,0.417211,1.0
0.483871,0.057203,0.429915,1.0
0.483871,0.045551,0.379172,1.0
0.483871,0.040254,0.423599,1.0
0.483871,0.038136,0.355056,1.0
0.483871,0.079449,0.404507,1.0
0.483871,0.057203,0.382545,1.0
0.483871,0.04661,0.355487,1.0
0.483871,0.040254,0.384268,1.0
0.483871,0.052966,0.338692,1.0
0.483871,0.082627,0.381899,1.0
0.483871,0.077331,0.408168,1.0
0.483871,0.041314,0.422235,1.0
0.473118,0.050847,0.353621,1.0
0.483871,0.044492,0.295342,1.0
0.483871,0.037076,0.343214,1.0
0.473118,0.039195,0.292543,1.0
0.483871,0.025424,0.356564,1.0
0.483871,0.058263,0.356635,1.0
0.483871,0.059322,0.341635,1.0
0.483871,0.043432,0.374507,1.0
0.473118,0.019068,0.308189,1.0
0.483871,0.057203,0.378239,1.0
0.483871,0.063559,0.362808,1.0
0.483871,0.027542,0.268571,1.0
0.483871,0.013771,0.34063,1.0
0.473118,0.080508,0.276322,1.0
0.483871,0.034958,0.316658,1.0
0.483871,0.018008,0.315438,1.0
0.483871,0.042373,0.335893,1.0
0.483871,0.026483,0.270652,1.0
0.473118,0.051907,0.292399,1.0
0.483871,0.057203,0.315869,1.0
0.483871,0.044492,0.315869,1.0
0.473118,0.054025,0.226297,1.0
0.483871,0.104873,0.285581,1.0
0.483871,0.070975,0.335319,1.0
0.483871,0.038136,0.295486,1.0
0.483871,0.0625,0.299648,1.0
0.473118,0.069915,0.239719,1.0
0.483871,0.025424,0.339625,1.0
0.483871,0.037076,0.319457,1.0
0.473118,0.044492,0.287016,1.0
0.483871,0.034958,0.330151,1.0
0.483871,0.040254,0.328931,1.0
0.483871,0.070975,0.30905,1.0
0.473118,0.125,0.294122,1.0
0.473118,0.034958,0.270724,1.0
0.473118,0.012712,0.298644,1.0
0.473118,0.016949,0.259025,1.0
0.483871,0.049788,0.307687,1.0
0.473118,0.051907,0.277901,1.0
0.483871,0.054025,0.319099,1.0
0.473118,0.039195,0.332448,1.0
0.473118,0.036017,0.276753,1.0
0.483871,0.066737,0.390512,1.0
0.483871,0.057203,0.38678,1.0
0.473118,0.042373,0.343286,1.0
0.473118,0.01589,0.376229,1.0
0.473118,0.056144,0.33941,1.0
0.473118,0.055085,0.354697,1.0
0.473118,0.04661,0.310917,1.0
0.483871,0.029661,0.346946,1.0
0.473118,0.04661,0.374004,1.0
0.473118,0.085805,0.335821,1.0
0.473118,0.065678,0.259887,1.0
0.483871,0.090042,0.365463,1.0
0.473118,0.039195,0.358573,1.0
0.473118,0.047669,0.289816,1.0
0.473118,0.038136,0.365966,1.0
0.473118,0.049788,0.330439,1.0
0.483871,0.065678,0.364961,1.0
0.473118,0.045551,0.27905,1.0
0.483871,0.087924,0.356707,1.0
0.483871,0.050847,0.388861,1.0
0.473118,0.057203,0.370272,1.0
0.483871,0.051907,0.383335,1.0
0.483871,0.025424,0.353262,1.0
0.483871,0.04661,0.352616,1.0
0.483871,0.056144,0.401995,1.0
0.473118,0.148305,0.327281,1.0
0.483871,0.064619,0.429986,1.0
0.483871,0.054025,0.403431,1.0
0.483871,0.110169,0.341994,1.0
0.483871,0.044492,0.408742,1.0
0.483871,0.044492,0.406158,1.0
0.483871,0.0625,0.438527,1.0
0.483871,0.138771,0.395464,1.0
0.483871,0.085805,0.374435,1.0
0.483871,0.060381,0.442834,1.0
0.483871,0.087924,0.375009,1.0
0.483871,0.148305,0.424747,1.0
0.483871,0.056144,0.391158,1.0
0.483871,0.03178,0.446925,1.0
0.483871,0.09428,0.450657,1.0
0.483871,0.056144,0.493935,1.0
0.483871,0.025424,0.505706,1.0
0.483871,0.041314,0.47671,1.0
0.483871,0.086864,0.526879,1.0
0.483871,0.069915,0.486615,1.0
0.494624,0.065678,0.561329,1.0
0.483871,0.042373,0.572239,1.0
0.483871,0.079449,0.526304,1.0
0.483871,0.063559,0.53707,1.0
0.483871,0.047669,0.510443,1.0
0.494624,0.042373,0.568794,1.0
0.483871,0.027542,0.577765,1.0
0.483871,0.091102,0.557884,1.0
0.483871,0.044492,0.578124,1.0
0.483871,0.024364,0.52329,1.0
0.494624,0.141949,0.577909,1.0
0.494624,0.146186,0.605469,1.0
0.483871,0.150424,0.607838,1.0
0.494624,0.079449,0.550348,1.0
0.494624,0.037076,0.594703,1.0
0.494624,0.024364,0.569511,1.0
0.494624,0.058263,0.667624,1.0
0.494624,0.085805,0.651331,1.0
0.494624,0.059322,0.645661,1.0
0.494624,0.083686,0.620398,1.0
0.494624,0.037076,0.662958,1.0
0.494624,0.081568,0.736668,1.0
0.494624,0.120763,0.783248,1.0
0.494624,0.086864,0.765592,1.0
0.494624,0.074153,0.957224,1.0
0.494624,0.043432,0.914376,1.0
0.494624,0.047669,0.964329,1.0
0.505376,0.043432,0.976674,1.0
0.505376,0.054025,0.999928,1.0
0.494624,0.043432,0.939711,1.0
0.494624,0.041314,0.989952,1.0
0.505376,0.125,0.999928,1.0
0.505376,0.106992,0.999928,1.0
0.505376,0.126059,0.993397,1.0
0.505376,0.070975,0.999928,1.0
0.505376,0.086864,0.999928,1.0
0.505376,0.050847,0.999928,1.0
0.505376,0.069915,0.999928,1.0
0.505376,0.056144,0.991603,1.0
0.505376,0.037076,0.999928,1.0
0.505376,0.097458,0.959592,1.0
0.505376,0.102754,0.999928,1.0
0.516129,0.079449,0.999928,1.0
0.516129,0.14089,0.966626,1.0
0.516129,0.101695,0.953707,1.0
0.516129,0.10911,0.999928,1.0
0.516129,0.125,0.945525,1.0
0.526882,0.133475,0.999928,1.0
0.526882,0.228814,0.952272,1.0
0.537634,0.154661,0.999928,1.0
0.537634,0.110169,0.999928,1.0
0.537634,0.105932,0.999928,1.0
0.548387,0.134534,0.999928,1.0
0.548387,0.244703,0.999928,1.0
0.548387,0.237288,0.999928,1.0
0.548387,0.229873,0.999928,1.0
0.548387,0.183263,0.999928,1.0
0.55914,0.198093,0.999928,1.0
0.55914,0.143008,0.999928,1.0
0.55914,0.213983,0.999928,1.0
0.55914,0.153602,0.999928,1.0
0.55914,0.216102,0.999928,1.0
0.55914,0.238347,0.999928,1.0
0.55914,0.255297,0.999928,1.0
0.55914,0.194915,0.999928,1.0
0.569892,0.235169,0.999928,1.0
0.569892,0.253178,0.999928,1.0
0.322581,0.206568,0.990957,1.0
0.139785,0.121822,0.999928,1.0
0.139785,0.113347,0.999928,1.0
0.139785,0.213983,0.999928,1.0
0.139785,0.157839,0.98744,1.0
0.139785,0.151483,0.999928,1.0
0.139785,0.202331,0.981052,1.0
0.139785,0.143008,0.969282,1.0
0.150538,0.130297,0.999928,1.0
0.150538,0.144068,0.999928,1.0
0.16129,0.150424,0.96598,1.0
0.16129,0.115466,0.974593,1.0
0.16129,0.127119,0.958444,1.0
0.16129,0.091102,0.992033,1.0
0.16129,0.15572,0.969856,1.0
0.172043,0.138771,0.963109,1.0
0.172043,0.117585,0.918395,1.0
0.172043,0.120763,0.937558,1.0
0.182796,0.195975,0.945381,1.0
0.182796,0.233051,0.971506,1.0
0.182796,0.14089,0.923563,1.0
0.182796,0.126059,0.93275,1.0
0.182796,0.242585,0.898227,1.0
0.182796,0.17161,0.908706,1.0
0.182796,0.211864,0.89794,1.0
0.193548,0.223517,0.911649,1.0
0.204301,0.257415,0.894567,1.0
0.193548,0.207627,0.90483,1.0
0.215054,0.151483,0.843752,1.0
0.215054,0.139831,0.856743,1.0
0.215054,0.242585,0.85502,1.0
0.215054,0.226695,0.851001,1.0
0.215054,0.108051,0.842604,1.0
0.215054,0.154661,0.999928,1.0
0.204301,0.169492,0.999928,1.0
0.204301,0.188559,0.999928,1.0
0.225806,0.318856,0.999928,1.0
0.215054,0.275424,0.999928,1.0
0.225806,0.244703,0.999928,1.0
0.225806,0.185381,0.999928,1.0
0.215054,0.251059,0.999928,1.0
0.215054,0.21822,0.999928,1.0
0.225806,0.230932,0.999928,1.0
0.225806,0.216102,0.999928,1.0
0.225806,0.179025,0.999928,1.0
0.225806,0.150424,0.999928,1.0
0.236559,0.255297,0.999928,1.0
0.247312,0.193856,0.999928,1.0
0.247312,0.185381,0.999928,1.0
0.247312,0.264831,0.999928,1.0
0.258065,0.242585,0.999928,1.0
0.247312,0.262712,0.999928,1.0
0.258065,0.244703,0.999928,1.0
0.247312,0.257415,0.999928,1.0
0.247312,0.209746,0.999928,1.0
0.258065,0.153602,0.999928,1.0
0.290323,0.403602,0.999928,1.0
0.290323,0.394068,0.999928,1.0
0.268817,0.259534,0.999928,1.0
0.268817,0.238347,0.999928,1.0
0.258065,0.216102,0.999928,1.0
0.247312,0.206568,0.999928,1.0
0.268817,0.327331,0.999928,1.0
0.258065,0.237288,0.999928,1.0
0.258065,0.201271,0.999928,1.0
0.268817,0.338983,0.999928,1.0
0.268817,0.279661,0.999928,1.0
0.268817,0.204449,0.999928,1.0
0.268817,0.231992,0.999928,1.0
0.268817,0.282839,0.999928,1.0
0.268817,0.199153,0.999928,1.0
0.268817,0.240466,0.999928,1.0
0.27957,0.287076,0.999928,1.0
0.290323,0.184322,0.999928,1.0
0.27957,0.266949,0.999928,1.0
0.290323,0.236229,0.999928,1.0
0.290323,0.211864,0.999928,1.0
0.301075,0.198093,0.999928,1.0
0.301075,0.199153,0.999928,1.0
0.311828,0.190678,0.999928,1.0
0.301075,0.277542,0.999928,1.0
0.301075,0.287076,0.999928,1.0
0.301075,0.318856,0.999928,1.0
0.322581,0.275424,0.999928,1.0
0.311828,0.276483,0.999928,1.0
0.311828,0.225636,0.999928,1.0
0.322581,0.251059,0.999928,1.0
0.322581,0.290254,0.999928,1.0
0.322581,0.28072,0.999928,1.0
0.322581,0.260593,0.999928,1.0
0.344086,0.231992,0.999928,1.0
0.354839,0.256356,0.999928,1.0
0.354839,0.15572,0.991172,1.0
0.333333,0.227754,0.962248,1.0
0.322581,0.272246,0.975454,1.0
0.333333,0.362288,0.964186,1.0
0.344086,0.362288,0.940932,1.0
0.333333,0.258475,0.895213,1.0
0.354839,0.269068,0.914232,1.0
0.354839,0.373941,0.888394,1.0
0.354839,0.326271,0.999928,1.0
0.365591,0.290254,0.999928,1.0
0.376344,0.338983,0.999928,1.0
0.365591,0.330508,0.999928,1.0
0.365591,0.276483,0.999928,1.0
0.365591,0.295551,0.999928,1.0
0.376344,0.269068,0.999928,1.0
0.376344,0.338983,0.999928,1.0
0.387097,0.433263,0.999928,1.0
0.397849,0.342161,0.999928,1.0
0.397849,0.253178,0.999928,1.0
0.397849,0.466102,0.999928,1.0
0.387097,0.471398,0.999928,1.0
0.483871,0.490466,0.999928,1.0
0.451613,0.429025,0.999928,1.0
0.44086,0.502119,0.999928,1.0
0.44086,0.503178,0.999928,1.0
0.451613,0.315678,0.999928,1.0
0.451613,0.288136,0.999928,1.0
0.516129,0.466102,0.999928,1.0
0.612903,0.486229,0.999928,1.0
0.591398,0.490466,0.999928,1.0
0.602151,0.556144,0.999928,1.0
0.494624,0.372881,0.999928,1.0
0.483871,0.445975,0.999928,1.0
0.462366,0.550847,0.999928,1.0
0.451613,0.4375,0.999928,1.0
0.44086,0.244703,0.999928,1.0
0.451613,0.275424,0.999928,1.0
0.44086,0.331568,0.999928,1.0
0.451613,0.400424,0.999928,1.0
0.451613,0.423729,0.999928,1.0
0.451613,0.424788,0.999928,1.0
0.451613,0.34428,0.999928,1.0
0.462366,0.376059,0.999928,1.0
0.473118,0.391949,0.999928,1.0
0.473118,0.375,0.999928,1.0
0.494624,0.466102,0.999928,1.0
0.537634,0.384534,0.999928,1.0
0.569892,0.422669,0.999928,1.0
0.612903,0.495763,0.999928,1.0
0.752688,0.647246,0.999928,1.0
0.72043,0.639831,0.999928,1.0
0.698925,0.693856,0.999928,1.0
0.698925,0.726695,0.999928,1.0
0.72043,0.682203,0.999928,1.0
0.72043,0.683263,0.999928,1.0
0.752688,0.804025,0.999928,1.0
0.784946,0.82839,0.999928,1.0
0.774194,0.725636,0.999928,1.0
0.774194,0.736229,0.999928,1.0
0.763441,0.629237,0.999928,1.0
0.752688,0.723517,1.0,1.0
0.741935,0.701271,0.999928,1.0
0.741935,0.710805,0.999928,1.0
0.741935,0.724576,0.999928,1.0
0.752688,0.727754,0.999928,1.0
0.752688,0.629237,0.999928,1.0
0.784946,0.662076,0.999928,1.0
0.806452,0.770127,0.999928,1.0
0.795699,0.615466,0.999928,1.0
0.774194,0.595339,0.999928,1.0
0.774194,0.683263,0.999928,1.0
0.774194,0.6875,0.999928,1.0
0.784946,0.791314,0.999928,1.0
0.795699,0.722458,0.999928,1.0
0.795699,0.778602,0.999928,1.0
0.784946,0.704449,0.999928,1.0
0.784946,0.71928,0.999928,1.0
0.795699,0.809322,0.999928,1.0
0.784946,0.82839,0.994043,1.0
0.774194,0.84322,0.960454,1.0
0.784946,0.791314,0.936912,1.0
0.784946,0.798729,0.939999,1.0
0.795699,0.659958,0.885236,1.0
0.806452,0.686441,0.850571,1.0
0.83871,0.783898,0.999928,1.0
0.860215,0.82839,0.999928,1.0
0.827957,0.893008,0.999928,1.0
0.784946,0.811441,0.999928,1.0
0.774194,0.707627,0.999928,1.0
0.784946,0.763771,0.999928,1.0
0.784946,0.71928,0.999928,1.0
0.741935,0.753178,0.999928,1.0
0.763441,0.784958,0.999928,1.0
0.774194,0.862288,0.999928,1.0
0.784946,0.729873,0.999928,1.0
0.774194,0.772246,0.999928,1.0
0.763441,0.715042,0.999928,1.0
0.763441,0.744703,0.999928,1.0
0.763441,0.662076,0.999928,1.0
0.774194,0.73411,0.999928,1.0
0.784946,0.817797,0.999928,1.0
0.795699,0.883475,0.999928,1.0
0.795699,0.902542,0.999928,1.0
0.795699,0.764831,0.999928,1.0
0.795699,0.790254,0.999928,1.0
0.817204,0.802966,0.999928,1.0
0.817204,0.85911,0.999928,1.0
0.817204,0.747881,0.999928,1.0
0.849462,0.832627,0.999928,1.0
0.978495,0.902542,0.999928,1.0
0.989247,0.912076,1.0,1.0
0.978495,0.911017,0.999928,1.0
0.849462,0.955508,0.999928,1.0
0.741935,0.799788,0.999928,1.0
0.688172,0.694915,0.999928,1.0
0.666667,0.672669,0.999928,1.0
0.645161,0.613347,0.999928,1.0
0.645161,0.521186,0.999928,1.0
0.634409,0.680085,0.999928,1.0
0.634409,0.524364,0.999928,1.0
0.634409,0.45339,0.999928,1.0
0.655914,0.528602,0.999928,1.0
0.666667,0.544492,0.999928,1.0
0.677419,0.585805,0.999928,1.0
0.655914,0.626059,0.999928,1.0
0.72043,0.631356,0.999928,1.0
0.72043,0.787076,0.999928,1.0
0.731183,0.801907,0.999928,1.0
0.741935,0.799788,0.999928,1.0
0.763441,0.766949,0.999928,1.0
0.784946,0.763771,0.999928,1.0
0.795699,0.777542,0.999928,1.0
0.817204,0.847458,0.999928,1.0
0.774194,0.755297,0.999928,1.0
0.784946,0.684322,0.999928,1.0
0.806452,0.708686,0.999928,1.0
0.83871,0.836864,0.999928,1.0
0.83871,0.850636,0.999928,1.0
0.827957,0.735169,0.999928,1.0
0.806452,0.699153,0.999928,1.0
0.806452,0.789195,0.999928,1.0
0.817204,0.800847,0.999928,1.0
0.827957,0.85911,0.999928,1.0
0.88172,0.885593,0.999928,1.0
0.849462,0.807203,0.999928,1.0
0.795699,0.71928,0.999928,1.0
0.784946,0.771186,0.999928,1.0
0.806452,0.742585,0.999928,1.0
0.817204,0.786017,0.999928,1.0
0.817204,0.768008,0.999928,1.0
0.83871,0.73411,0.999928,1.0
0.860215,0.807203,0.999928,1.0
0.860215,0.869703,0.975885,1.0
0.88172,0.847458,0.921338,1.0
0.88172,0.753178,0.999928,1.0
0.903226,0.745763,0.999928,1.0
0.978495,0.85911,0.999928,1.0
0.978495,0.919492,0.999928,1.0
0.978495,0.919492,0.999928,1.0
0.978495,0.985169,0.999928,1.0
0.978495,0.973517,0.999928,1.0
0.989247,0.930085,0.999928,1.0
0.989247,0.950212,0.999928,1.0
0.989247,0.955508,0.999928,1.0
0.978495,0.965042,0.999928,1.0
0.978495,0.973517,0.999928,1.0
0.978495,0.961864,0.999928,1.0
0.946237,0.947034,0.999928,1.0
0.892473,0.947034,0.999928,1.0
0.978495,0.933263,0.999928,1.0
0.978495,0.954449,0.999928,1.0
0.989247,0.82839,0.999928,1.0
0.989247,0.920551,0.999928,1.0
0.978495,1.0,0.999928,1.0
0.978495,0.977754,0.999928,1.0
0.978495,0.971398,0.999928,1.0
0.978495,0.947034,0.999928,1.0
0.989247,0.929025,0.999928,1.0
0.989247,0.9375,0.999928,1.0
0.989247,0.941737,0.999928,1.0
0.967742,0.959746,0.999928,1.0
0.817204,0.881356,0.999928,1.0
0.752688,0.712924,0.999928,1.0
0.698925,0.615466,0.999928,1.0
0.752688,0.710805,0.999928,1.0
1.0,0.846398,0.999928,1.0
0.655914,0.605932,0.999928,1.0
0.612903,0.647246,0.999928,1.0
0.602151,0.549788,0.999928,1.0
0.55914,0.523305,0.999928,1.0
0.537634,0.521186,0.999928,1.0
0.526882,0.42161,0.999928,1.0
0.526882,0.433263,0.999928,1.0
0.516129,0.395127,0.999928,1.0
0.494624,0.467161,0.999928,1.0
0.473118,0.554025,0.999928,1.0
0.44086,0.435381,0.999928,1.0
0.408602,0.455508,0.999928,1.0
0.408602,0.520127,0.999928,1.0
0.397849,0.415254,0.999928,1.0
0.376344,0.298729,0.999928,1.0
0.365591,0.414195,0.999928,1.0
0.365591,0.426907,0.999928,1.0
0.344086,0.358051,0.999928,1.0
0.344086,0.299788,0.999928,1.0
0.333333,0.408898,0.999928,0.0
0.333333,0.431144,0.999928,0.0
0.333333,0.382415,0.999928,0.0
0.333333,0.335805,0.999928,0.0
0.311828,0.379237,0.999928,0.0
0.322581,0.252119,0.999928,0.0
0.311828,0.23411,0.999928,0.0
0.311828,0.17161,0.999928,0.0
0.290323,0.162076,0.999928,0.0
0.301075,0.185381,0.982272,0.0
0.290323,0.223517,0.97366,0.0
0.290323,0.260593,0.997775,0.0
0.27957,0.167373,0.938276,0.0
0.268817,0.143008,0.92995,0.0
0.258065,0.257415,0.930453,0.0
0.258065,0.288136,0.91574,0.0
0.247312,0.159958,0.870523,0.0
0.247312,0.132415,0.887677,0.0
0.247312,0.20339,0.857317,0.0
0.236559,0.17161,0.835211,0.0
0.247312,0.223517,0.839446,0.0
0.247312,0.242585,0.999928,0.0
0.236559,0.175847,0.999928,0.0
0.236559,0.25,0.999928,0.0
0.236559,0.302966,0.999928,0.0
0.322581,0.315678,0.999928,0.0
0.290323,0.255297,0.999928,0.0
0.268817,0.134534,0.999928,0.0
0.268817,0.185381,0.999928,0.0
0.247312,0.244703,0.999928,0.0
0.258065,0.194915,0.999928,0.0
0.247312,0.182203,0.999928,0.0
0.258065,0.190678,0.999928,0.0
0.247312,0.21822,0.999928,0.0
0.236559,0.170551,0.999928,0.0
0.247312,0.194915,0.999928,0.0
0.236559,0.163136,0.999928,0.0
0.236559,0.211864,0.999928,0.0
0.236559,0.194915,0.999928,0.0
0.236559,0.198093,0.999928,0.0
0.236559,0.173729,0.999928,0.0
0.236559,0.248941,0.999928,0.0
