,state0,label0,pred0,predbase0,target0,mae0,mse0,state1,label1,pred1,predbase1,target1,mae1,mse1,state2,label2,pred2,predbase2,target2,mae2,mse2,mae,mse,statebase0,statebase1,statebase2
710,0,1,-0.09457326,-0.10685849,-0.1891021934527388,0.0945289340991011,0.0089357193819122,1,0,1.220736,1.1319666,1.279501108828593,0.058765082064677,0.0034533348700682,1,0,1.5167332,1.3491473,1.381015984967422,0.1357171845882421,0.0184191541925589,0.09633706691734,0.0102694028148464,0.0,1.0,1.0
711,0,1,0.18894863,0.17958236,0.2757004709404755,0.0867518396538544,0.007525881683328,1,0,1.3039217,1.2139916,1.3246035930152456,0.0206818934913197,0.0004277407183862,1,0,1.4048429,1.2504253,1.4426577488328114,0.0378148952866688,0.0014299663055417,0.048416209477281,0.0031278629024186,0.0,1.0,1.0
712,0,1,-0.27184105,-0.14221549,-0.1592276132447998,0.1126134359495361,0.0126817859563602,1,0,1.3487573,1.2582798,1.3436447075346587,0.0051125594636323,2.6138264269176352e-05,1,0,1.464838,1.3033805,1.3151825334935037,0.1496554944605979,0.022396767022246,0.0891271632912554,0.0117015637476251,0.0,1.0,1.0
713,0,1,0.15855217,0.16822076,0.1317014340849738,0.0268507357148308,0.0007209620084276,1,0,1.3676577,1.2769666,1.2400945907193934,0.1275630707185948,0.0162723370111572,1,0,1.3405194,1.193594,1.435772905126225,0.0952534768730508,0.0090732248564048,0.0832224277688255,0.0086888412919965,0.0,1.0,1.0
714,0,1,-0.13403559,-0.13902974,-0.2216506491203542,0.0876150618095632,0.0076763990558935,1,0,1.2646713,1.1752663,1.1588524567596383,0.1058188689239552,0.0111976330203452,1,0,1.4581485,1.2974792,1.3101226597134277,0.1480258197482422,0.0219116433121391,0.1138199168272535,0.0135952251294593,0.0,1.0,1.0
715,0,1,0.22208905,0.18848348,0.2402017868629733,0.0181127346626559,0.0003280711569597,1,0,1.1835337,1.0953393,1.078222159932718,0.1053115085853484,0.0110905138405219,1,0,1.3355646,1.1892138,1.2290401866691667,0.1065244266731184,0.0113474534780365,0.0766495566403742,0.0075886794918394,0.0,1.0,1.0
716,0,1,-0.23879957,-0.14799023,-0.159095862967681,0.0797037090232857,0.0063526812320685,1,0,1.1027284,1.0159016,1.1678066523417971,0.0650782854899905,0.0042351832423167,1,0,1.2559791,1.1188011,1.2580100318438356,0.0020309707171266,4.124842053825966e-06,0.0489376550768009,0.0035306631054797,0.0,1.0,1.0
717,0,1,0.15841842,0.16816425,0.1503984891135159,0.0080199278634127,6.431924293434448e-05,1,0,1.1924915,1.1041551,1.2548345844620865,0.0623430530900162,0.0038866562685845,1,0,1.2844553,1.1440086,1.1342901370345926,0.1501651623428488,0.0225495759814541,0.0735093810987592,0.0088335171643243,0.0,1.0,1.0
718,0,1,-0.1524949,-0.14340067,-0.1275048769248328,0.0249900304543175,0.0006245016221077,1,0,1.2793612,1.189754,1.347537059916461,0.0681758119001036,0.0046479413282383,1,0,1.1625266,1.0359802,1.159890828717958,0.0026357787954696,6.947329858647239e-06,0.0319338737166302,0.0017597967600682,0.0,1.0,1.0
719,0,1,0.12631178,0.15285826,0.0932668243893597,0.033044954632857,0.0010919690266875,1,0,1.3715181,1.2807856,1.2274926994443778,0.144025435626423,0.0207433261073809,1,0,1.1878228,1.058414,1.198369973571542,0.0105471548154385,0.0001112424747008,0.0625391816915728,0.0073155125362564,0.0,1.0,1.0
720,0,1,-0.09592295,-0.1081872,-0.2786632692522066,0.182740322322275,0.0333940254024489,1,0,1.2521048,1.1628757,1.171349993583542,0.0807547656327667,0.006521332172403,1,0,1.2257805,1.0920553,1.2692530373263695,0.0434725502658226,0.0018898626266144,0.1023225460736214,0.0139350734004888,0.0,1.0,1.0
721,0,1,0.27151966,0.19519138,0.2752291688073258,0.0037095078576188,1.3760448545735694e-05,1,0,1.1960344,1.1076427,1.334640630535958,0.1386061990784384,0.0192116784229717,1,0,1.2954946,1.1537762,1.294718384525492,0.00077617190151,6.024428206936887e-07,0.0476972929458557,0.0064086804381127,0.0,1.0,1.0
722,0,1,-0.2714033,-0.14232183,-0.3417861963656219,0.0703828836825164,0.0049537503154666,1,0,1.3587217,1.2681298,1.2951156505811667,0.0636060825120949,0.0040457337325354,1,0,1.3204727,1.175869,1.349727643903652,0.0292549266184956,0.0008558507314535,0.0544146309377023,0.0032851115931518,0.0,1.0,1.0
723,0,1,0.32496572,0.18916821,0.3075882015596254,0.0173775138486997,0.0003019779875617,1,0,1.3194542,1.2293286,1.3591959262483693,0.0397417331331348,0.0015794053524253,1,0,1.3743024,1.2234502,1.311536132346113,0.0627662548914358,0.0039396027530966,0.0399618339577568,0.0019403286976945,0.0,1.0,1.0
724,0,1,-0.30132508,-0.1332798,-0.2065357599018384,0.0947893228770921,0.0089850157314976,1,0,1.38308,1.292222,1.417011821493988,0.033931815848236,0.0011513681267586,1,0,1.3369493,1.1904383,1.3789376294166935,0.0419882809669864,0.0017630157385625,0.0569031398974382,0.0039664665322729,0.0,1.0,1.0
725,0,1,0.20669699,0.18480349,0.2792925071101897,0.0725955199580901,0.0052701095179854,1,0,1.4403167,1.348897,1.685666653109351,0.245349976015845,0.0601966107309757,1,0,1.4028163,1.2486353,1.499728843913224,0.0969125482894446,0.0093920420159539,0.1382860147544599,0.0249529207549717,0.0,1.0,1.0
726,0,1,-0.27517152,-0.14138722,-0.3182212657105281,0.0430497473847224,0.0018532807498884,1,0,1.7040462,1.6113591,1.8475335833531217,0.1434873339634732,0.0205886150079453,1,0,1.5201759,1.352109,1.611954935379841,0.0917790015419504,0.0084233851240373,0.0927720276300487,0.0102884269606236,0.0,1.0,1.0
727,0,1,0.30493164,0.19308925,0.2107467288976505,0.0941849117273494,0.0088707975970886,1,0,1.8610306,1.7687178,2.006437052656543,0.1454064740432619,0.0211430426936937,1,0,1.6283865,1.4442863,1.5600545433034636,0.0683319541940949,0.0046692559639838,0.1026411133215687,0.0115610320849221,0.0,1.0,1.0
728,0,1,-0.21121693,-0.14949512,-0.1204692418100377,0.0907476847646693,0.0082351422901477,1,0,2.0136318,1.9225731,1.998335970417119,0.0152958502615918,0.000233963035225,1,0,1.5784459,1.4017935,1.6365931877969029,0.0581472763894321,0.003381105751509,0.0547302704718977,0.0039500703589606,0.0,1.0,1.0
729,0,1,0.119167805,0.14899588,0.1641583552760308,0.0449905505580132,0.0020241496395131,1,0,2.00589,1.9147463,2.011187328225456,0.0052974356473312,2.806282443761539e-05,1,0,1.6520333,1.4643779,1.548918605638999,0.1031147233710108,0.01063264617588,0.0511342365254517,0.0042282862132769,0.0,1.0,1.0
730,0,1,-0.16604471,-0.14586902,0.1559033041879649,0.3219480162546153,0.103650525170282,1,0,2.0181704,1.9271631,2.001519556500484,0.0166508002500043,0.0002772491489655,1,0,1.5677075,1.3926439,1.6501804770278694,0.082472938423133,0.0068017855721459,0.1403572516425842,0.0369098532971311,0.0,1.0,1.0
731,0,1,-0.15791893,-0.1444645,-0.0762278280285464,0.0816911020251645,0.0066734361500858,1,0,2.008932,1.9178238,2.025779231916773,0.0168471182693119,0.0002838253939801,1,0,1.6650538,1.4754348,1.5977312803925514,0.0673225640593528,0.0045323276315256,0.0552869281179431,0.0038298630585305,0.0,1.0,1.0
732,0,1,0.074311495,0.09838867,-0.054600000630077,0.1289114954573476,0.0166181736610497,1,0,2.0321007,1.9412584,1.8198543294094085,0.2122463480808258,0.0450485122736471,1,0,1.614718,1.4326644,1.6441448418840618,0.0294268815263958,0.0008659413563685,0.1235282416881897,0.0208442090970217,0.0,1.0,1.0
733,0,1,0.052433014,0.06737685,0.096721798849336,0.0442887849333204,0.0019614964708699,1,0,1.8342943,1.7418542,1.5828362223161871,0.2514580968366449,0.0632311744647074,1,0,1.6592717,1.4705243,1.583080843540234,0.0761908735312992,0.0058050492094624,0.1239792517670882,0.0236659067150132,0.0,1.0,1.0
734,0,1,-0.09935784,-0.11155009,-0.187759909285559,0.0884020658865112,0.007814925253003,1,0,1.6035504,1.5110803,1.824567468633556,0.2210170345210071,0.04884852954846,1,0,1.6006246,1.4206738,1.4021363689413846,0.1984881923684298,0.0393975625096868,0.169302430925316,0.0320203391037166,0.0,1.0,1.0
735,0,1,0.18758178,0.1791377,0.1434874083557069,0.0440943692169248,0.0019443133966384,1,0,1.83885,1.7464285,1.744651753810416,0.0941982675518886,0.0088733136097771,1,0,1.4254241,1.2685995,1.388661666070588,0.0367624328979179,0.0013514764725739,0.0583516898889104,0.0040563678263298,0.0,1.0,1.0
736,0,1,-0.14567804,-0.14192104,-0.0252273768728787,0.1204506664925997,0.0145083630585114,1,0,1.7614255,1.6687713,1.7678833309746746,0.0064578358269695,4.1703643568091766e-05,1,0,1.4122963,1.2570076,1.4315599788733788,0.0192636837073632,0.0003710895099773,0.0487240620089775,0.0049737187373523,0.0,1.0,1.0
737,0,1,0.022780418,0.027467728,0.0648783922771594,0.0420979738811633,0.0017722394048991,1,0,1.7839708,1.6913619,1.643588091401507,0.1403827414231999,0.019707314089493,1,0,1.4540529,1.2938647,1.3889601401330438,0.0650927849768194,0.0042370706560384,0.0825245000937275,0.0085722080501435,0.0,1.0,1.0
738,0,1,-0.06763911,-0.07931495,0.0741757294724916,0.1418148419450258,0.0201114493958926,1,0,1.662992,1.570353,1.6906061918530575,0.0276141912732237,0.0007625435596741,1,0,1.4125867,1.2572637,1.339665223608027,0.072921465387334,0.0053175401142361,0.0807834995351945,0.0087305110232676,0.0,1.0,1.0
739,0,1,-0.076913595,-0.08901715,-0.0515994085681801,0.0253141866314048,0.0006408080448095,1,0,1.7088585,1.6161699,1.6192288960431809,0.0896295939470537,0.0080334641111137,1,0,1.36447,1.2147622,1.3942186487722985,0.0297486437368981,0.0008849818041848,0.0482308081051188,0.0031864179867027,0.0,1.0,1.0
740,0,1,0.049399853,0.06318402,0.0594395599008175,0.0100397071481319,0.0001007957196202,1,0,1.6391826,1.5465975,1.8203664611982733,0.1811838936018377,0.032827603300722,1,0,1.4177122,1.2617898,1.3231299545683983,0.0945822570404884,0.008945803346873,0.095268619263486,0.0139580674557384,0.0,1.0,1.0
741,0,1,-0.062208176,-0.07352567,-0.0928539168562196,0.03064574119704,0.0009391614535159,1,0,1.8347893,1.742351,1.673743385085387,0.1610458910376602,0.0259357790201139,1,0,1.3482966,1.2004695,1.244460922395798,0.1038357199076687,0.0107818567287438,0.0985091173807896,0.0125522657341245,0.0,1.0,1.0
742,0,1,0.09115434,0.12316799,-0.0631435901117756,0.1542979270410969,0.0238078502891796,1,0,1.6924219,1.5997438,1.608935239788014,0.0834866733589585,0.0069700246285454,1,0,1.271142,1.1322246,1.0936398852304243,0.1775021206899856,0.0315070028494422,0.1384289070300136,0.0207616259223891,0.0,1.0,1.0
743,0,1,0.061071396,0.079461575,0.1278420465730327,0.0667706506990093,0.0044583197947691,1,0,1.6291118,1.5365548,1.841416084217008,0.2123043174018226,0.0450731231874538,1,0,1.122292,1.0002747,1.0287960253051107,0.0934960164734537,0.0087415050964043,0.1241903281914285,0.0194243160262091,0.0,1.0,1.0
744,0,1,-0.13021827,-0.13798165,-0.3234401404817597,0.1932218730409638,0.0373346922214583,1,0,1.8551245,1.7627811,2.02723291366586,0.1721084400940826,0.0296213151516184,1,0,1.0579429,0.94309664,0.990511491470615,0.0674313758084377,0.0045469904434187,0.1442538963144947,0.0238343326054985,0.0,1.0,1.0
745,0,1,0.30936098,0.1923933,0.3282628621185739,0.018901881131025,0.0003572811102914,1,0,2.0334883,1.9426622,1.9375293867811976,0.0959588868394076,0.0092081079634582,1,0,1.0198569,0.9092164,0.9453641246277104,0.0744928051513422,0.0055491780193158,0.0631178577072583,0.0050381890310218,0.0,1.0,1.0
746,0,1,-0.320338,-0.12555814,-0.3983427679374509,0.078004757149487,0.0060847421379504,1,0,1.9476461,1.8559332,1.9946739858599924,0.0470278448077463,0.0022116181872614,1,0,0.9748578,0.869143,0.9881183575122908,0.0132605503528671,0.0001758421956609,0.0460977174367001,0.0028240675069576,0.0,1.0,1.0
747,0,1,0.37628174,0.17150879,0.4951270805068515,0.1188453422256015,0.0141242153687203,1,0,2.00239,1.9112062,2.07791791760783,0.0755280097709159,0.0057044802599555,1,0,1.0174737,0.907094,1.0843666593149948,0.0668929616526412,0.0044746683186617,0.0870887712163862,0.0081011213157792,0.0,1.0,1.0
748,0,1,-0.47055244,-0.004342079,-0.5156710949453207,0.0451186504873128,0.0020356926217963,1,0,2.081768,1.9915724,2.1272735598860786,0.0455055239974067,0.0020707527142785,1,0,1.1131024,0.99211264,0.9538041196169528,0.1592983164487211,0.0253759536233969,0.0833074969778135,0.0098274663198239,0.0,1.0,1.0
749,0,1,0.48510695,0.0969038,0.5400518930775591,0.0549449480397172,0.0030189473150872,1,0,2.128621,2.039135,2.2103627225652334,0.0817416211858388,0.0066816926340891,1,0,0.9832773,0.8766446,0.9249363865708942,0.0583409342909222,0.0034036646139377,0.0650091678388261,0.004368101521038,0.0,1.0,1.0
750,0,1,-0.5099335,0.04767394,-0.3476858825913775,0.1622475890883099,0.026324280164969,1,0,2.2071419,2.119051,2.18714660381709,0.0199952724036132,0.0003998109184946,1,0,0.9544678,0.85097075,0.8849816885674082,0.0694860848700917,0.0048283159905735,0.0839096487873383,0.0105174690246791,0.0,1.0,1.0
751,0,1,0.33025813,0.18787122,0.2309901694238374,0.0992679616033842,0.0098541282008909,1,0,2.1852493,2.0967417,2.188964261869935,0.0037149332566537,1.3800729101391886e-05,1,0,0.91453457,0.815351,1.097611877313982,0.1830773085273609,0.0335173008976225,0.0953534011291329,0.0144617432758716,0.0,1.0,1.0
752,0,1,-0.23018956,-0.14877915,-0.0620675713918603,0.1681219904520117,0.0282650036735463,1,0,2.186963,2.0984888,2.304810047035354,0.1178469656754908,0.0138879073189203,1,0,1.1262269,1.003767,1.2655406569531549,0.139313754945098,0.0194083223169028,0.1417609036908668,0.0205204111031231,0.0,1.0,1.0
753,0,1,0.059983015,0.07792854,0.12691060969455,0.0669275946341252,0.0044793029235097,1,0,2.3018827,2.2096558,2.1875823542767145,0.1143003895587346,0.0130645790532785,1,0,1.2918501,1.1505504,1.1468850553625805,0.144965034664275,0.0210148612752144,0.1087310062857116,0.0128529144173342,0.0,1.0,1.0
754,0,1,-0.12929654,-0.13772082,-0.0809463562917147,0.0483501849222745,0.0023377403820181,1,0,2.1856594,2.0971613,2.254945583892602,0.069286175323266,0.0048005740909263,1,0,1.1749754,1.0470238,1.0429714225336149,0.1320039726690218,0.0174250488004038,0.0832134443048541,0.0081877877577827,0.0,1.0,1.0
755,0,1,0.07908964,0.10533881,0.085719309581004,0.0066296680099591,4.395249792227535e-05,1,0,2.2490835,2.1618528,1.973722021490345,0.2753614974915885,0.0758239543008101,1,0,1.0720267,0.9556198,1.253839907305844,0.1818131777221037,0.0330560315934092,0.1546014477412171,0.0363079794640472,0.0,1.0,1.0
756,0,1,-0.088413954,-0.10072875,-0.1593494662583379,0.0709355124772099,0.0050318469304044,1,0,1.9823418,1.8909502,1.7737209777712843,0.2086207885861375,0.0435226334303018,1,0,1.2803593,1.1403813,1.237461798587308,0.0428974696011685,0.0018401928981831,0.1074845902215053,0.0167982244196298,0.0,1.0,1.0
757,0,1,0.15867567,0.16827369,0.1172616367345944,0.0414140338891848,0.0017151222029745,1,0,1.7896318,1.6970372,1.9430816827406057,0.1534498391737111,0.0235468531424378,1,0,1.2642612,1.1261344,1.2299958350684417,0.0342654106590973,0.0011741183676365,0.0763764279073311,0.0088120312376829,0.0,1.0,1.0
758,0,1,-0.11974287,-0.13086534,-0.1915352688793645,0.071792398548554,0.0051541484893544,1,0,1.9529753,1.8613071,1.900852989507748,0.052122283624576,0.0027167324502407,1,0,1.256918,1.1196327,1.3978291826903655,0.1409112291991547,0.0198559745144167,0.0882753037907616,0.0092422851513373,0.0,1.0,1.0
759,0,1,0.19142532,0.1803739,0.0782676276288967,0.1131576958574314,0.0128046641317629,1,0,1.9124069,1.8204145,2.069414346444153,0.1570074250574338,0.0246513315231656,1,0,1.4212294,1.2648959,1.570516637784683,0.1492872752968903,0.0222866905655695,0.1398174654039185,0.019914228740166,0.0,1.0,1.0
760,0,1,-0.08099198,-0.09321141,-0.0163215192552832,0.064670464158413,0.0041822689344645,1,0,2.073678,1.9833717,2.2815467810104897,0.207868764347892,0.0432094231915194,1,0,1.5885267,1.4103775,1.5658877563863989,0.022638969382644,0.0005125229347082,0.0983927326296497,0.0159680716868974,0.0,1.0,1.0
761,0,1,0.013804674,0.01586771,0.1834055252865649,0.1696008511380053,0.0287644487067358,1,0,2.2772274,2.1873636,2.152390061925554,0.1248373398078444,0.0155843614102992,1,0,1.5840664,1.40658,1.623252262022409,0.039185871031198,0.0015355324884736,0.1112080206590159,0.0152947808685029,0.0,1.0,1.0
762,0,1,-0.18494368,-0.14825463,-0.0135781512768864,0.1713655247179866,0.0293661430618708,1,0,2.1524057,2.0633125,1.8375989862761,0.3148067525544666,0.0991032914538892,1,0,1.6392336,1.453505,1.681115356652601,0.0418817674802376,0.0017540824472686,0.1760180149175636,0.0434078389876762,0.0,1.0,1.0
763,0,1,0.011041164,0.012340784,0.0834781249386993,0.0724369605405059,0.0052471132523468,1,0,1.8514404,1.7590775,1.853755480001772,0.0023150503142721,5.359457957611576e-06,1,0,1.6946559,1.5005469,1.6237325678594656,0.0709233273736886,0.0050301183657554,0.0485584460761555,0.0034275303586866,0.0,1.0,1.0
764,0,1,-0.086182356,-0.09848404,0.0265322344387799,0.1127145903195172,0.0127045788708966,1,0,1.8670359,1.7747536,1.6296943185898778,0.2373415471938136,0.0563310100243532,1,0,1.6396947,1.4538965,1.680182891577827,0.0404882008734812,0.0016392944099713,0.1301814461289373,0.0235582944350737,0.0,1.0,1.0
765,0,1,-0.029271126,-0.03672266,-0.0254363251638989,0.003834800629558,1.4705695868459196e-05,1,0,1.6494164,1.5568047,1.7783723368283182,0.1289558901425271,0.0166296216024515,1,0,1.6937652,1.4997926,1.6883691769749838,0.005395986446647,2.9116669732398893e-05,0.0460622257395774,0.0055578146560174,0.0,1.0,1.0
766,0,1,0.022990465,0.027742863,0.030628185339018,0.0076377201748334,5.8334769469057753e-05,1,0,1.7941399,1.7015567,1.750954963744852,0.0431848983156948,0.0018649354425369,1,0,1.7015882,1.5064249,1.6640637598787702,0.0375243939603411,0.0014080801420908,0.0294490041502898,0.0011104501180322,0.0,1.0,1.0
767,0,1,-0.03337717,-0.04147148,-0.2102729342091529,0.1768957636464088,0.0312921111960461,1,0,1.7675457,1.6749039,1.6149204872982257,0.1526252127750167,0.0232944555746191,1,0,1.6783481,1.4867148,1.7647662042894154,0.086418139866808,0.0074680948980391,0.1386463720960778,0.0206848872229014,0.0,1.0,1.0
768,0,1,0.21050262,0.18578696,0.1941606711978822,0.0163419533138364,0.0002670594381116,1,0,1.6349678,1.5423951,1.5214409865825145,0.1135268173725636,0.0128883382627434,1,0,1.7743678,1.5680413,1.7050548706372446,0.0693129386584097,0.0048042834654644,0.0663939031149366,0.0059865603887731,0.0,1.0,1.0
769,0,1,-0.19547844,-0.14904404,-0.2799543124294747,0.08447587309842,0.0071361731357403,1,0,1.5432796,1.4510999,1.4071310258021912,0.1361486220249572,0.0185364472792946,1,0,1.7175193,1.5199256,1.5517944256441734,0.1657248576505043,0.0274647284432799,0.1287831175912939,0.0177124496194383,0.0,1.0,1.0
770,0,1,0.27260613,0.19521117,0.1931283992203645,0.0794777351943083,0.0063167103916165,1,0,1.4305477,1.3392162,1.3001079819570478,0.1304397322763506,0.017014523756326,1,0,1.5704803,1.3950086,1.4501245497173638,0.1203557969623236,0.014485517862436,0.1100910881443275,0.0126055840034595,0.0,1.0,1.0
771,0,1,-0.19446778,-0.14898491,-0.099390028049644,0.0950777549245991,0.0090397794815021,1,0,1.324419,1.2342315,1.1737016805357907,0.1507173410706546,0.022715716899408,1,0,1.4720883,1.3097782,1.6250815378788983,0.1529932009343184,0.0234069195321287,0.1329294323098574,0.0183874719710129,0.0,1.0,1.0
772,0,1,0.09778094,0.13313246,0.1539816564702856,0.0562007135534154,0.003158520203913,1,0,1.1983862,1.1099567,1.0335676558219395,0.1648185364998378,0.0271651499739483,1,0,1.6409898,1.4549961,1.6625553975207623,0.0215656170947369,0.0004650758406768,0.0808616223826634,0.0102629153395127,0.0,1.0,1.0
773,0,1,-0.1560266,-0.14410472,-0.0366510273978764,0.1193755743935054,0.0142505277617793,1,0,1.0578623,0.9718623,0.9709219049442366,0.0869403768550798,0.0075586291277033,1,0,1.6769042,1.4854913,1.507336540025637,0.1695676614819312,0.0287531918204508,0.1252945375768388,0.0168541162366444,0.0,1.0,1.0
774,0,1,0.034303665,0.04268813,-0.0761586828923266,0.1104623480534594,0.0122019303374836,1,0,0.9947877,0.9100237,0.9556528847590888,0.0391348082645928,0.0015315332179064,1,0,1.5275369,1.3583918,1.4594891867991118,0.0680476822499605,0.0046304870595915,0.0725482795226709,0.0061213168716605,0.0,1.0,1.0
775,0,1,0.074242115,0.0982883,0.1012058900356218,0.0269637750148699,0.0007270451630525,1,0,0.97939014,0.8949423,0.911592546650282,0.0677975976978624,0.0045965142536012,1,0,1.4811802,1.3177962,1.4349017492705007,0.0462784417695383,0.0021416941726165,0.0470132714940902,0.00248841786309,0.0,1.0,1.0
776,0,1,-0.10381341,-0.11586475,-0.02879300664463,0.0750204031606678,0.0056280608903891,1,0,0.9349141,0.8514042,0.8297708790279597,0.1051432330631048,0.0110550994589623,1,0,1.4573011,1.296731,1.563928454915409,0.1066273150838661,0.011369384321994,0.0955969837692129,0.0093508482237818,0.0,1.0,1.0
777,0,1,0.026375532,0.032176256,0.015788556932943,0.0105869752173255,0.0001120840442522,1,0,0.85213614,0.7704725,0.8330190627653167,0.0191170723360016,0.0003654624546999,1,0,1.58218,1.4049716,1.4503281167303506,0.1318519064630088,0.01738492523793,0.053851984672112,0.0059541572456274,0.0,1.0,1.0
778,0,1,-0.0184896,-0.024036169,0.1102138083523072,0.1287034075802124,0.0165645671227582,1,0,0.85542727,0.77368784,0.9029138243775447,0.0474865592103084,0.0022549733056341,1,0,1.4722857,1.3099518,1.4253903205752074,0.0468954269528687,0.0021991810690918,0.0743617979144632,0.0070062404991614,0.0,1.0,1.0
779,0,1,-0.11275458,-0.12436628,-0.2179276849114817,0.105173101552717,0.0110613812902181,1,0,0.9261451,0.8428235,0.8990763725492874,0.0270687042024215,0.0007327147471981,1,0,1.4480548,1.2885714,1.4010266354626362,0.04702815503419,0.0022116473659198,0.0597566535964428,0.0046685811344453,0.0,1.0,1.0
780,0,1,0.21829748,0.18765068,0.2617567147124244,0.0434592331755592,0.0018887049482076,1,0,0.92226696,0.8390298,0.8935699114441746,0.0286970486998683,0.0008235206040826,1,0,1.4243441,1.2676435,1.226860075768439,0.1974839870367368,0.038999925135926,0.0898800896373881,0.0139040502294054,0.0,1.0,1.0
781,0,1,-0.25888896,-0.14500308,-0.1826096181976813,0.0762793416869622,0.0058185379681963,1,0,0.91670084,0.83358526,0.8961286682026923,0.0205721717936455,0.0004232142523072,1,0,1.2538338,1.1169028,1.2072123899391576,0.0466213808127955,0.0021735531488917,0.0478242980978011,0.0028051017897984,0.0,1.0,1.0
782,0,1,0.18234038,0.17737126,0.0845638016859231,0.0977765818437399,0.0095602599570455,1,0,0.9192877,0.83611536,0.9088076345268066,0.0104800470527832,0.0001098313862285,1,0,1.2344918,1.0997739,1.3072093127826871,0.0727174876789273,0.0052878330143349,0.0603247055251502,0.0049859747858696,0.0,1.0,1.0
783,0,1,-0.087263584,-0.09957361,0.0146200501169251,0.101883634253888,0.01038027492878,1,0,0.9321003,0.8486514,0.8259621358298839,0.1061381601906239,0.0112653090486505,1,0,1.3327112,1.1866913,1.428432087828979,0.095720868041381,0.0091624845785954,0.1012475541619643,0.010269356185342,0.0,1.0,1.0
784,0,1,-0.017316341,-0.022637367,0.03325745317027,0.0505737945704165,0.0025577086972506,1,0,0.84827757,0.7667036,0.8929477140798179,0.0446701452626792,0.0019954218777888,1,0,1.4510126,1.2911811,1.324639427102814,0.1263731842863462,0.0159701817066708,0.0738723747064806,0.0068411040939034,0.0,1.0,1.0
785,0,1,-0.03601265,-0.04449439,-0.0122648638760485,0.0237477856600842,0.0005639573237573,1,0,0.9160719,0.8329711,0.8514581491656612,0.0646137426190067,0.0041749357352352,1,0,1.3497739,1.2017751,1.2015668999886353,0.1482069838309447,0.0219653100562659,0.0788561707033452,0.0089014010384194,0.0,1.0,1.0
786,0,1,0.009718657,0.010659933,0.1254138423834896,0.1156951858435726,0.0133853760273788,1,0,0.87409973,0.79193354,0.7976109362881063,0.0764887951572061,0.005850535784601,1,0,1.228931,1.0948453,1.1750885509132427,0.0538423992515522,0.0028990039571635,0.0820087934174436,0.0073783052563811,0.0,1.0,1.0
787,0,1,-0.12781525,-0.1372962,-0.0852517315262337,0.0425635150557974,0.001811652813905,1,0,0.8195367,0.7386379,0.882363072246032,0.0628263863024285,0.0039471548158219,1,0,1.2028246,1.0717125,1.1652944394886111,0.0375301531017209,0.0014085123918386,0.0476400181533156,0.0023891066738552,0.0,1.0,1.0
788,0,1,0.08345103,0.11173701,0.1823964234109918,0.098945390772442,0.0097901903551112,1,0,0.90537024,0.822505,0.8843832783155658,0.0209869571275493,0.0004404523694735,1,0,1.1931577,1.0631452,1.1558508542634032,0.0373068186186769,0.0013917987154468,0.0524130555062227,0.0038741471466772,0.0,1.0,1.0
789,0,1,-0.18395495,-0.14816117,0.0333013620514242,0.217256316198763,0.0472003069282569,1,0,0.9074135,0.82450104,0.841230583897568,0.0661828987684476,0.0043801760893945,1,0,1.1838326,1.0548778,1.1733545300364927,0.010478115379767,0.0001097909019117,0.0979724434489925,0.017230091306521,0.0,1.0,1.0
790,0,1,-0.036056757,-0.044544935,0.0806721548789655,0.1167289118522321,0.0136256388622061,1,0,0.8637433,0.7818141,0.7996979966187974,0.0640453085875014,0.0041018015520682,1,0,1.2011132,1.0701966,1.1814041416076888,0.0197090824218522,0.0003884479299113,0.0668277676205286,0.0060386294480619,0.0,1.0,1.0
791,0,1,-0.08338785,-0.09565306,0.0153955385985713,0.0987833903136592,0.0097581582018607,1,0,0.8216543,0.7407036,0.6194079516945106,0.202246368068673,0.0409035933969691,1,0,1.2090535,1.0772347,1.2242267110852303,0.015173194697291,0.0002302258373219,0.1054009843598744,0.0169639924787172,0.0,1.0,1.0
792,0,1,-0.018095493,-0.02356577,-0.1484600676035081,0.1303645742868577,0.0169949222289936,1,0,0.638309,0.56197643,0.5491578966741795,0.0891511052484279,0.0079479195670162,1,0,1.2512417,1.1146069,1.1950478455639484,0.0561938383960125,0.0031577474736771,0.091903172643766,0.0093668630898957,0.0,1.0,1.0
793,0,1,0.14760399,0.16338539,0.0315071421418111,0.1160968465056497,0.0134784777685564,1,0,0.5666137,0.4922247,0.6819401666052869,0.1153264924414685,0.013300199858852,1,0,1.222506,1.0891542,1.2474037738015076,0.0248977275063415,0.00061989683498,0.0854403554844866,0.0091328581541295,0.0,1.0,1.0
794,0,1,-0.03425908,-0.04248357,-0.0955714618687686,0.0613123809819278,0.003759208061673,1,0,0.7020116,0.62401533,0.6275114525736587,0.074500132661937,0.0055502697666462,1,0,1.2740355,1.1347847,1.0871676049268917,0.186867848869495,0.0349195929411124,0.1075601208377866,0.0147430235898105,0.0,1.0,1.0
795,0,1,0.09390926,0.12729597,0.1798719717267589,0.0859627081159191,0.0073895871866227,1,0,0.6465702,0.5700197,0.5480193768215234,0.0985508288669532,0.0097122658703634,1,0,1.1158786,0.9945779,1.0007649171399835,0.1151136648607487,0.0132511558376727,0.0998757339478736,0.0101176696315529,0.0,1.0,1.0
